%time,field.header.seq,field.header.stamp,field.header.frame_id,field.d,field.d_ref,field.sigma_d,field.phi,field.phi_ref,field.sigma_phi,field.curvature,field.curvature_ref,field.v_ref,field.status,field.in_lane
1571198217250104554,30386,1571198217070421934,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198217335655752,30387,1571198217136434078,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198217409390075,30388,1571198217240976095,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198217464220127,30389,1571198217268960952,,0.0799999982119,0.0,0.0,-1.14999997616,0.0,0.0,0.0,0.0,0.0,0,1
1571198217560114502,30390,1571198217374078035,,0.0799999982119,0.0,0.0,-0.449999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198217620529762,30391,1571198217439984083,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198217689136064,30392,1571198217510513067,,0.0799999982119,0.0,0.0,-0.449999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198217777321169,30393,1571198217583690881,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198217892932731,30394,1571198217657514095,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198217958601533,30395,1571198217754508972,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218013757210,30396,1571198217835913896,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198218077780179,30397,1571198217902915954,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218163581377,30398,1571198217969790935,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218243866585,30399,1571198218037540912,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218307121950,30400,1571198218101988077,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198218394953304,30401,1571198218168606996,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218494844345,30402,1571198218264787912,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198218579775699,30403,1571198218338210105,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218652328824,30404,1571198218438024044,,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198218730413512,30405,1571198218537247896,,0.019999999553,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198218814285231,30406,1571198218608504056,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218855440595,30407,1571198218673660993,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198218925611220,30408,1571198218753583908,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198219008429866,30409,1571198218788989067,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198219072726116,30410,1571198218870381116,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198219133323199,30411,1571198218944787025,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198219189341272,30412,1571198219005583047,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198219303273303,30413,1571198219090208053,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198219367985647,30414,1571198219191494941,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198219465910439,30415,1571198219256508111,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198219515630074,30416,1571198219341648101,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198219587291897,30417,1571198219374754905,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198220276080751,30418,1571198220109972000,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198220357246793,30419,1571198220155888080,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198220458581376,30420,1571198220243410110,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198220497799345,30421,1571198220272548913,,-0.0399999991059,0.0,0.0,0.0500000007451,0.0,0.0,0.0,0.0,0.0,0,1
1571198220594940126,30422,1571198220406821966,,0.019999999553,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198220668080959,30423,1571198220474278926,,0.019999999553,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198220753235438,30424,1571198220535516977,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198220817078199,30425,1571198220606334924,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198220890776428,30426,1571198220736712932,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198220956064865,30427,1571198220803966045,,0.019999999553,0.0,0.0,-0.34999999404,0.0,0.0,0.0,0.0,0.0,0,1
1571198221030617209,30428,1571198220873296976,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221117546271,30429,1571198220934561014,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221191676271,30430,1571198221036089897,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221252599292,30431,1571198221100987911,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221344096271,30432,1571198221170851945,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198221422030021,30433,1571198221233479976,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198221492416480,30434,1571198221304649114,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221556227105,30435,1571198221369390964,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198221632307625,30436,1571198221433347940,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198221699187834,30437,1571198221500261068,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198221768740698,30438,1571198221572468996,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221864135177,30439,1571198221702028989,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198221937255386,30440,1571198221733335971,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198222016280177,30441,1571198221841114044,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198222076219604,30442,1571198221928632020,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198222160479396,30443,1571198221967518091,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198222248606792,30444,1571198222035051107,,-0.119999997318,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198222301517469,30445,1571198222102015018,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198222379019656,30446,1571198222203550100,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198222469755385,30447,1571198222303000926,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198222542961688,30448,1571198222368464946,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198222634474031,30449,1571198222437192916,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198222684558875,30450,1571198222467993974,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198222771142521,30451,1571198222597604036,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198222836474292,30452,1571198222668831110,,-0.119999997318,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198222914929604,30453,1571198222754888057,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198222989356271,30454,1571198222803512096,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198223060060906,30455,1571198222898785114,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198223154941114,30456,1571198222976494073,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198223211795594,30457,1571198223035310029,,0.0799999982119,0.0,0.0,-0.449999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198223269358562,30458,1571198223100020885,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198223356609291,30459,1571198223203248977,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198223439530541,30460,1571198223266222000,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198223513279343,30461,1571198223333168983,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198223578449500,30462,1571198223402008056,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198223676509448,30463,1571198223466542959,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198223737455229,30464,1571198223557979106,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198223801479708,30465,1571198223630038976,,-0.119999997318,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198225325780436,30466,1571198225095594882,,0.019999999553,0.0,0.0,-0.449999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198225427363041,30467,1571198225134788036,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198225551719499,30468,1571198225232585906,,-0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198225613184759,30469,1571198225367387056,,-0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198225682194082,30470,1571198225437506914,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198225792088874,30471,1571198225538098096,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198225847616582,30472,1571198225643238067,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198225912333770,30473,1571198225731458902,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198226006369811,30474,1571198225831903934,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198226072874395,30475,1571198225897939920,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198226151614551,30476,1571198225964401006,,-0.10000000149,0.0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198226208669967,30477,1571198226035036087,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198226273297884,30478,1571198226097655057,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198226338643197,30479,1571198226166536092,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198226443758978,30480,1571198226232728004,,0.0799999982119,0.0,0.0,-1.14999997616,0.0,0.0,0.0,0.0,0.0,0,1
1571198226510783665,30481,1571198226343689918,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198226616183353,30482,1571198226434189081,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198226708914342,30483,1571198226497951030,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198226772986998,30484,1571198226566059112,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198226820483873,30485,1571198226630884885,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198226896901217,30486,1571198226732251882,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198226967121113,30487,1571198226766362905,,-0.10000000149,0.0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198227043956269,30488,1571198226836247920,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198227134784030,30489,1571198226963973045,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198227200076217,30490,1571198227032586097,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227288187259,30491,1571198227094552993,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227361695852,30492,1571198227200985908,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227470207102,30493,1571198227264204025,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227551165800,30494,1571198227330662965,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227626877311,30495,1571198227429944992,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198227732551581,30496,1571198227497601985,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227822645852,30497,1571198227598088979,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227886246373,30498,1571198227674645900,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198227961130748,30499,1571198227751370906,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228023479498,30500,1571198227831127882,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228116240540,30501,1571198227896389007,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228173468300,30502,1571198227998087882,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228233733196,30503,1571198228063529014,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228323844550,30504,1571198228129987955,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228408815123,30505,1571198228199383974,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228488919289,30506,1571198228298336029,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228558583769,30507,1571198228368717908,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228635518821,30508,1571198228430696010,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198228742334029,30509,1571198228498995065,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198228846720748,30510,1571198228598067045,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198228954702675,30511,1571198228669013023,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198228979633039,30512,1571198228764858007,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198229107069029,30513,1571198228867860078,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198229171210435,30514,1571198228929732084,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198229228325487,30515,1571198229031868934,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198229286935435,30516,1571198229127176046,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198229368013820,30517,1571198229166033983,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198229408982414,30518,1571198229231645107,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198229522394810,30519,1571198229297488927,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198229579555070,30520,1571198229388283967,,0.0399999991059,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198229712252049,30521,1571198229495894908,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198229806022206,30522,1571198229563066005,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198229871773247,30523,1571198229666624069,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198229943255383,30524,1571198229766108989,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198229985501164,30525,1571198229798137903,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230077354810,30526,1571198229889153957,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198230151852726,30527,1571198229965245962,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198230221576372,30528,1571198230005592107,,0.0399999991059,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198230295156997,30529,1571198230055679082,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230365839653,30530,1571198230135973930,,0.0799999982119,0.0,0.0,-1.14999997616,0.0,0.0,0.0,0.0,0.0,0,1
1571198230483141476,30531,1571198230262571096,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230535708403,30532,1571198230331191062,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230601519132,30533,1571198230401422977,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230700078716,30534,1571198230496221065,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230780415070,30535,1571198230553560972,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198230868920955,30536,1571198230629395008,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198230937884184,30537,1571198230701942920,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198230993742309,30538,1571198230796026945,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198231058533976,30539,1571198230894917964,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198231172663195,30540,1571198230961679935,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198231245482101,30541,1571198231036422967,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198231343238924,30542,1571198231140510082,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198231439632257,30543,1571198231199635982,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198231510177517,30544,1571198231295250892,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198231583187049,30545,1571198231366588115,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198231658105278,30546,1571198231402395009,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198231760612517,30547,1571198231461666107,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198231852936319,30548,1571198231596599102,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198231909860174,30549,1571198231700803041,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198231972114549,30550,1571198231764780998,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198232031655486,30551,1571198231799076080,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198232096648819,30552,1571198231864311933,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198232327807621,30553,1571198232165045022,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198232385008350,30554,1571198232201081037,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198232491153663,30555,1571198232295506000,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198232619171580,30556,1571198232363595008,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198232686606267,30557,1571198232401922941,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198232756050121,30558,1571198232464745998,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198232815537361,30559,1571198232631335973,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198232889916215,30560,1571198232697448015,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198232959971840,30561,1571198232795299053,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198233060622204,30562,1571198232862843990,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198233125587621,30563,1571198232927469015,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198233189973923,30564,1571198232995767116,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198233252064183,30565,1571198233063535928,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198233332237881,30566,1571198233097652912,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198233495914548,30567,1571198233199992895,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198233658834548,30568,1571198233293869972,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198233729758975,30569,1571198233408220052,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198233940129287,30570,1571198233435102939,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198234095535850,30571,1571198233607903003,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198234151980641,30572,1571198233766259908,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198234249577412,30573,1571198233931540966,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198234425238610,30574,1571198234117685079,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198234621687412,30575,1571198234218847990,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198234785158714,30576,1571198234291831016,,0.0399999991059,0.0,0.0,-1.14999997616,0.0,0.0,0.0,0.0,0.0,0,1
1571198234859502516,30577,1571198234405071020,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198234901920225,30578,1571198234499342918,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198234973943818,30579,1571198234633630037,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198235091670693,30580,1571198234762115955,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198235139866006,30581,1571198234919852018,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198235203602776,30582,1571198234935858964,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198236737152411,30583,1571198236551760911,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198236788380536,30584,1571198236602930068,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198236848271161,30585,1571198236664645910,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198236933357255,30586,1571198236711077928,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198237012283870,30587,1571198236798861980,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198237081006265,30588,1571198236870220899,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198237140573661,30589,1571198236929312944,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198237219497463,30590,1571198236997236013,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198237291320172,30591,1571198237063246965,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
